Pclass,Sex,Age,Fare,Embarked,Title,IsAlone,Age*Class,Pclass_counts,Sex_counts,IsAlone_counts,Age*Class_counts,Age_ratio,Fare_ratio,Age*Class_ratio,Age_poly,Fare_poly,Age*Class_poly
3,0,1,0,1,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,1,1,2,0,3,0,3,709,466,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
2,0,2,1,0,1,1,4,277,843,790,64,65.78947368421052,32.25806451612903,625.0,4,1,16
2,1,1,2,0,3,0,2,277,466,519,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
1,0,0,3,0,4,0,0,323,843,519,134,0.0,90.9090909090909,0.0,0,9,0
3,0,0,1,1,4,0,0,709,843,519,134,0.0,32.25806451612903,0.0,0,1,0
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,0,2,0,0,1,1,2,323,843,790,302,65.78947368421052,0.0,66.2251655629139,4,0,4
3,1,1,0,0,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
2,0,2,1,0,1,1,4,277,843,790,64,65.78947368421052,32.25806451612903,625.0,4,1,16
1,1,2,3,0,3,0,2,323,466,519,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,2,2,0,1,1,6,709,843,790,119,65.78947368421052,60.24096385542169,504.20168067226894,4,4,36
2,0,2,1,0,1,1,4,277,843,790,64,65.78947368421052,32.25806451612903,625.0,4,1,16
3,1,0,3,0,2,0,0,709,466,519,134,0.0,90.9090909090909,0.0,0,9,0
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
1,0,2,0,0,1,1,2,323,843,790,302,65.78947368421052,0.0,66.2251655629139,4,0,4
3,1,1,1,0,2,1,3,709,466,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
2,0,1,3,1,1,0,2,277,843,519,302,13.297872340425531,90.9090909090909,66.2251655629139,1,9,4
3,0,2,0,0,1,1,6,709,843,790,119,65.78947368421052,0.0,504.20168067226894,4,0,36
3,0,0,2,0,4,0,0,709,843,519,134,0.0,60.24096385542169,0.0,0,4,0
1,1,3,3,0,3,0,3,323,466,519,578,283.0188679245283,90.9090909090909,51.903114186851205,9,9,9
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
1,0,2,0,0,5,1,2,323,843,790,302,65.78947368421052,0.0,66.2251655629139,4,0,4
3,1,1,1,0,3,0,3,709,466,519,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,0,3,0,4,0,0,709,843,519,134,0.0,90.9090909090909,0.0,0,9,0
3,0,1,0,2,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,3,0,1,1,3,709,843,790,578,13.297872340425531,90.9090909090909,51.903114186851205,1,9,9
2,0,0,3,1,4,0,0,277,843,519,134,0.0,90.9090909090909,0.0,0,9,0
3,0,1,0,2,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,1,3,3,0,3,1,3,323,466,790,578,283.0188679245283,90.9090909090909,51.903114186851205,9,9,9
3,1,0,2,1,3,0,0,709,466,519,134,0.0,60.24096385542169,0.0,0,4,0
2,0,0,2,0,4,0,0,277,843,519,134,0.0,60.24096385542169,0.0,0,4,0
3,0,1,0,1,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
1,1,2,3,1,2,0,2,323,466,519,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,1,3,0,1,1,3,709,843,790,578,13.297872340425531,90.9090909090909,51.903114186851205,1,9,9
1,0,2,2,1,1,1,2,323,843,790,302,65.78947368421052,60.24096385542169,66.2251655629139,4,4,4
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
2,0,0,1,0,1,1,0,277,843,790,134,0.0,32.25806451612903,0.0,0,1,0
1,1,1,2,1,2,1,1,323,466,790,88,13.297872340425531,60.24096385542169,113.63636363636364,1,4,1
3,0,2,0,1,1,1,6,709,843,790,119,65.78947368421052,0.0,504.20168067226894,4,0,36
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,2,0,0,1,1,6,709,843,790,119,65.78947368421052,0.0,504.20168067226894,4,0,36
3,0,1,3,0,1,0,3,709,843,519,578,13.297872340425531,90.9090909090909,51.903114186851205,1,9,9
3,0,2,0,1,1,1,6,709,843,790,119,65.78947368421052,0.0,504.20168067226894,4,0,36
2,0,1,3,0,5,0,2,277,843,519,302,13.297872340425531,90.9090909090909,66.2251655629139,1,9,4
1,1,2,3,1,3,0,2,323,466,519,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
3,0,0,3,0,4,0,0,709,843,519,134,0.0,90.9090909090909,0.0,0,9,0
3,0,74,0,0,1,1,222,709,843,790,1,740000.0,0.0,2220000.0,5476,0,49284
3,1,0,2,1,2,0,0,709,466,519,134,0.0,60.24096385542169,0.0,0,4,0
1,1,0,3,0,2,0,0,323,466,519,134,0.0,90.9090909090909,0.0,0,9,0
2,1,2,2,0,3,0,4,277,466,519,64,65.78947368421052,60.24096385542169,625.0,4,4,16
3,1,1,1,0,3,0,3,709,466,519,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
1,1,2,3,0,3,0,2,323,466,519,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
1,0,3,2,0,1,1,3,323,843,790,578,283.0188679245283,60.24096385542169,51.903114186851205,9,4,9
3,1,1,2,1,3,0,3,709,466,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
3,0,1,0,1,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,2,1,0,1,0,6,709,843,519,119,65.78947368421052,32.25806451612903,504.20168067226894,4,1,36
2,0,1,1,0,1,0,2,277,843,519,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
1,1,2,2,0,3,1,2,323,466,790,302,65.78947368421052,60.24096385542169,66.2251655629139,4,4,4
3,1,1,3,0,2,0,3,709,466,519,578,13.297872340425531,90.9090909090909,51.903114186851205,1,9,9
2,0,1,1,0,1,1,2,277,843,790,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
2,1,2,1,0,3,1,4,277,466,790,64,65.78947368421052,32.25806451612903,625.0,4,1,16
2,1,1,1,1,2,0,2,277,466,519,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
1,0,1,3,0,1,1,1,323,843,790,88,13.297872340425531,90.9090909090909,113.63636363636364,1,9,1
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,0,1,0,4,0,0,709,843,519,134,0.0,32.25806451612903,0.0,0,1,0
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,1,2,3,0,3,0,2,323,466,519,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
1,0,2,0,0,1,1,2,323,843,790,302,65.78947368421052,0.0,66.2251655629139,4,0,4
3,0,2,1,0,1,1,6,709,843,790,119,65.78947368421052,32.25806451612903,504.20168067226894,4,1,36
2,1,1,2,1,3,0,2,277,466,519,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
3,1,0,0,1,2,1,0,709,466,790,134,0.0,0.0,0.0,0,0,0
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,1,3,3,1,3,0,3,323,466,519,578,283.0188679245283,90.9090909090909,51.903114186851205,9,9,9
2,1,1,2,0,3,0,2,277,466,519,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
3,0,2,0,0,1,1,6,709,843,790,119,65.78947368421052,0.0,504.20168067226894,4,0,36
3,1,1,1,0,2,1,3,709,466,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
2,0,1,1,0,1,1,2,277,843,790,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,1,2,2,2,3,0,6,709,466,519,119,65.78947368421052,60.24096385542169,504.20168067226894,4,4,36
2,0,1,1,0,5,1,2,277,843,790,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
1,1,1,2,0,2,1,1,323,466,790,88,13.297872340425531,60.24096385542169,113.63636363636364,1,4,1
3,1,1,2,0,2,0,3,709,466,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
1,0,1,2,1,1,1,1,323,843,790,88,13.297872340425531,60.24096385542169,113.63636363636364,1,4,1
3,0,1,0,2,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,2,0,2,1,1,6,709,843,790,119,65.78947368421052,0.0,504.20168067226894,4,0,36
3,1,2,0,0,3,0,6,709,466,519,119,65.78947368421052,0.0,504.20168067226894,4,0,36
2,0,3,1,2,1,1,6,277,843,790,119,283.0188679245283,32.25806451612903,504.20168067226894,9,1,36
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,1,1,1,0,3,0,3,709,466,519,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,0,1,0,1,1,0,709,843,790,134,0.0,32.25806451612903,0.0,0,1,0
3,1,1,0,2,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
2,0,1,2,0,1,0,2,277,843,519,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
3,1,1,0,1,3,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,2,0,1,0,3,709,843,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,0,2,2,0,1,1,2,323,843,790,302,65.78947368421052,60.24096385542169,66.2251655629139,4,4,4
1,1,1,3,0,3,0,1,323,466,519,88,13.297872340425531,90.9090909090909,113.63636363636364,1,9,1
2,0,3,2,0,1,0,6,277,843,519,119,283.0188679245283,60.24096385542169,504.20168067226894,9,4,36
1,1,2,3,0,3,0,2,323,466,519,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
2,1,1,2,1,3,0,2,277,466,519,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
2,0,2,1,2,1,1,4,277,843,790,64,65.78947368421052,32.25806451612903,625.0,4,1,16
3,0,1,0,1,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,1,1,1,0,2,0,3,709,466,519,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,1,2,0,1,3,1,6,709,466,790,119,65.78947368421052,0.0,504.20168067226894,4,0,36
1,0,3,3,1,1,0,3,323,843,519,578,283.0188679245283,90.9090909090909,51.903114186851205,9,9,9
3,0,0,0,0,4,0,0,709,843,519,134,0.0,0.0,0.0,0,0,0
1,1,2,3,0,3,1,2,323,466,790,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
1,0,1,3,1,1,0,1,323,843,519,88,13.297872340425531,90.9090909090909,113.63636363636364,1,9,1
1,1,2,3,1,3,0,2,323,466,519,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
3,0,3,2,0,1,0,9,709,843,519,11,283.0188679245283,60.24096385542169,8181.818181818182,9,4,81
1,1,1,3,1,2,0,1,323,466,519,88,13.297872340425531,90.9090909090909,113.63636363636364,1,9,1
3,0,1,0,1,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,0,2,2,0,1,1,2,323,843,790,302,65.78947368421052,60.24096385542169,66.2251655629139,4,4,4
3,0,1,2,1,1,0,3,709,843,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
2,0,3,2,0,1,0,6,277,843,519,119,283.0188679245283,60.24096385542169,504.20168067226894,9,4,36
2,0,1,3,0,1,0,2,277,843,519,302,13.297872340425531,90.9090909090909,66.2251655629139,1,9,4
3,1,2,2,0,3,0,6,709,466,519,119,65.78947368421052,60.24096385542169,504.20168067226894,4,4,36
3,1,1,2,0,3,0,3,709,466,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
1,0,1,3,1,1,0,1,323,843,519,88,13.297872340425531,90.9090909090909,113.63636363636364,1,9,1
3,0,1,0,1,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,1,1,1,0,2,1,3,709,466,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,1,1,1,0,2,1,3,709,466,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,1,3,0,1,1,3,709,843,790,578,13.297872340425531,90.9090909090909,51.903114186851205,1,9,9
3,0,2,1,1,1,0,6,709,843,519,119,65.78947368421052,32.25806451612903,504.20168067226894,4,1,36
1,0,2,2,0,1,1,2,323,843,790,302,65.78947368421052,60.24096385542169,66.2251655629139,4,4,4
3,0,2,0,0,1,1,6,709,843,790,119,65.78947368421052,0.0,504.20168067226894,4,0,36
2,1,1,1,0,3,1,2,277,466,790,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
1,1,2,3,0,3,0,2,323,466,519,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
1,0,2,2,1,1,1,2,323,843,790,302,65.78947368421052,60.24096385542169,66.2251655629139,4,4,4
3,0,1,0,2,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,1,3,3,1,3,1,3,323,466,790,578,283.0188679245283,90.9090909090909,51.903114186851205,9,9,9
3,1,2,2,0,3,0,6,709,466,519,119,65.78947368421052,60.24096385542169,504.20168067226894,4,4,36
1,0,1,3,0,1,0,1,323,843,519,88,13.297872340425531,90.9090909090909,113.63636363636364,1,9,1
2,0,1,2,1,1,1,2,277,843,790,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
2,1,1,2,0,2,0,2,277,466,519,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
1,1,1,3,0,2,0,1,323,466,519,88,13.297872340425531,90.9090909090909,113.63636363636364,1,9,1
2,0,1,2,1,1,1,2,277,843,790,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
3,0,0,2,2,4,0,0,709,843,519,134,0.0,60.24096385542169,0.0,0,4,0
3,0,2,0,0,1,1,6,709,843,790,119,65.78947368421052,0.0,504.20168067226894,4,0,36
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,2,0,1,0,3,709,843,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
1,1,2,3,1,2,1,2,323,466,790,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
2,0,1,1,0,1,1,2,277,843,790,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,1,1,0,2,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,0,0,3,1,4,0,0,323,843,519,134,0.0,90.9090909090909,0.0,0,9,0
2,1,1,2,0,3,1,2,277,466,790,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
3,1,1,0,2,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,0,2,3,0,1,1,2,323,843,790,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
1,0,1,2,1,1,1,1,323,843,790,88,13.297872340425531,60.24096385542169,113.63636363636364,1,4,1
1,1,3,3,0,3,0,3,323,466,519,578,283.0188679245283,90.9090909090909,51.903114186851205,9,9,9
3,1,1,0,2,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,1,1,1,0,2,1,3,709,466,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
1,0,1,2,1,1,1,1,323,843,790,88,13.297872340425531,60.24096385542169,113.63636363636364,1,4,1
1,1,2,3,1,2,1,2,323,466,790,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
1,0,1,3,1,1,1,1,323,843,790,88,13.297872340425531,90.9090909090909,113.63636363636364,1,9,1
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
1,1,3,2,0,3,0,3,323,466,519,578,283.0188679245283,60.24096385542169,51.903114186851205,9,4,9
2,0,1,1,0,1,1,2,277,843,790,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
3,1,1,0,2,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,0,2,1,4,0,0,709,843,519,134,0.0,60.24096385542169,0.0,0,4,0
1,0,67,3,0,1,0,67,323,843,519,1,670000.0,90.9090909090909,670000.0,4489,9,4489
1,0,3,2,0,1,1,3,323,843,790,578,283.0188679245283,60.24096385542169,51.903114186851205,9,4,9
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
2,0,1,1,2,1,1,2,277,843,790,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
3,0,1,2,1,1,0,3,709,843,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
3,1,1,0,2,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,1,1,1,0,2,1,3,709,466,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,1,1,0,2,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
2,0,0,2,0,4,0,0,277,843,519,134,0.0,60.24096385542169,0.0,0,4,0
3,1,1,1,0,3,0,3,709,466,519,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,1,1,3,0,3,0,1,323,466,519,88,13.297872340425531,90.9090909090909,113.63636363636364,1,9,1
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
1,0,1,2,1,1,1,1,323,843,790,88,13.297872340425531,60.24096385542169,113.63636363636364,1,4,1
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,1,76,3,0,3,0,76,323,466,519,1,760000.0,90.9090909090909,760000.0,5776,9,5776
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,1,1,0,0,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,2,1,0,1,1,6,709,843,790,119,65.78947368421052,32.25806451612903,504.20168067226894,4,1,36
1,1,2,3,1,3,0,2,323,466,519,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
2,0,1,2,0,1,0,2,277,843,519,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
3,0,1,0,2,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,1,0,1,1,3,0,0,709,466,519,134,0.0,32.25806451612903,0.0,0,1,0
3,0,1,2,0,1,1,3,709,843,790,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
3,0,1,0,2,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,0,2,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
2,0,1,1,0,1,1,2,277,843,790,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
2,0,2,2,1,1,1,4,277,843,790,64,65.78947368421052,60.24096385542169,625.0,4,4,16
3,1,1,0,2,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,1,2,3,1,2,1,2,323,466,790,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
3,1,1,0,2,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,1,3,3,0,3,0,3,323,466,519,578,283.0188679245283,90.9090909090909,51.903114186851205,9,9,9
3,0,1,2,1,1,0,3,709,843,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
3,0,1,0,1,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,1,0,2,0,2,0,0,709,466,519,134,0.0,60.24096385542169,0.0,0,4,0
1,0,2,3,1,1,1,2,323,843,790,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
2,1,1,2,0,3,0,2,277,466,519,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
2,1,0,2,0,2,1,0,277,466,790,134,0.0,60.24096385542169,0.0,0,4,0
3,0,1,0,2,1,0,3,709,843,519,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,1,2,3,1,3,0,2,323,466,519,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,0,2,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,1,1,2,0,2,0,3,709,466,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,1,1,2,2,2,0,3,709,466,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
2,0,2,1,0,1,1,4,277,843,790,64,65.78947368421052,32.25806451612903,625.0,4,1,16
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
1,0,3,2,1,5,1,3,323,843,790,578,283.0188679245283,60.24096385542169,51.903114186851205,9,4,9
3,1,1,2,0,3,0,3,709,466,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
3,0,1,0,1,1,0,3,709,843,519,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,2,0,0,1,1,6,709,843,790,119,65.78947368421052,0.0,504.20168067226894,4,0,36
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,0,1,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
2,0,1,1,0,1,1,2,277,843,790,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
3,1,1,1,0,2,1,3,709,466,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,2,3,0,1,0,6,709,843,519,119,65.78947368421052,90.9090909090909,504.20168067226894,4,9,36
3,1,0,3,0,2,0,0,709,466,519,134,0.0,90.9090909090909,0.0,0,9,0
1,1,2,3,0,2,1,2,323,466,790,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
1,0,3,3,1,1,0,3,323,843,519,578,283.0188679245283,90.9090909090909,51.903114186851205,9,9,9
2,0,1,2,0,1,1,2,277,843,790,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
1,0,2,2,0,1,1,2,323,843,790,302,65.78947368421052,60.24096385542169,66.2251655629139,4,4,4
3,0,1,2,0,1,0,3,709,843,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
1,0,2,3,0,1,1,2,323,843,790,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
3,0,1,1,0,1,1,3,709,843,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
1,0,2,2,0,1,1,2,323,843,790,302,65.78947368421052,60.24096385542169,66.2251655629139,4,4,4
2,0,1,2,0,5,0,2,277,843,519,302,13.297872340425531,60.24096385542169,66.2251655629139,1,4,4
1,1,1,3,1,3,0,1,323,466,519,88,13.297872340425531,90.9090909090909,113.63636363636364,1,9,1
3,0,1,0,1,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,3,2,0,1,1,9,709,843,790,11,283.0188679245283,60.24096385542169,8181.818181818182,9,4,81
3,1,2,1,0,3,0,6,709,466,519,119,65.78947368421052,32.25806451612903,504.20168067226894,4,1,36
3,0,0,3,0,4,0,0,709,843,519,134,0.0,90.9090909090909,0.0,0,9,0
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,1,1,3,0,2,1,1,323,466,790,88,13.297872340425531,90.9090909090909,113.63636363636364,1,9,1
3,1,1,0,0,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
1,0,2,2,0,1,1,2,323,843,790,302,65.78947368421052,60.24096385542169,66.2251655629139,4,4,4
3,1,1,1,0,3,0,3,709,466,519,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,1,1,0,2,2,1,3,709,466,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,0,2,1,4,0,0,709,843,519,134,0.0,60.24096385542169,0.0,0,4,0
2,1,1,1,0,2,1,2,277,466,790,302,13.297872340425531,32.25806451612903,66.2251655629139,1,1,4
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
2,0,2,1,0,5,1,4,277,843,790,64,65.78947368421052,32.25806451612903,625.0,4,1,16
3,1,1,2,0,3,0,3,709,466,519,578,13.297872340425531,60.24096385542169,51.903114186851205,1,4,9
1,0,2,3,1,1,1,2,323,843,790,302,65.78947368421052,90.9090909090909,66.2251655629139,4,9,4
3,0,1,3,0,1,0,3,709,843,519,578,13.297872340425531,90.9090909090909,51.903114186851205,1,9,9
1,1,2,2,1,3,1,2,323,466,790,302,65.78947368421052,60.24096385542169,66.2251655629139,4,4,4
3,1,1,1,0,2,1,3,709,466,790,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,1,0,0,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,0,1,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
3,0,1,1,0,1,0,3,709,843,519,578,13.297872340425531,32.25806451612903,51.903114186851205,1,1,9
3,0,1,0,1,1,1,3,709,843,790,578,13.297872340425531,0.0,51.903114186851205,1,0,9
